antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'universiteit', 'registration', 'amsterdam'})",frozenset({'vunet'}),0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'registration', 'vunet'})",frozenset({'amsterdam'}),0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'amsterdam', 'vunet'})",frozenset({'registration'}),0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'registration', 'amsterdam', 'vunet'})",frozenset({'universiteit'}),0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'registration'})","frozenset({'amsterdam', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'amsterdam'})","frozenset({'registration', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'universiteit', 'vunet'})","frozenset({'registration', 'amsterdam'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'registration', 'amsterdam'})","frozenset({'universiteit', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'registration', 'vunet'})","frozenset({'universiteit', 'amsterdam'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
"frozenset({'amsterdam', 'vunet'})","frozenset({'universiteit', 'registration'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
frozenset({'universiteit'}),"frozenset({'registration', 'amsterdam', 'vunet'})",0.21774193548387097,0.21774193548387097,0.21774193548387097,1.0,4.592592592592593,0.17033038501560874,inf
